2732,148,3215,1849,15,996,2244,253,2276,1128,1391,903,808,552,1669,3575,507,775,1672,2226,3580,2757,1644,78,1391,3091,427,985,168,427,133,253,2276,1128,3422,954,3570,2611,144,2080,587,3241,2643,322,631,2789,3325,427,2757,427,3325,427,2011,427,2684,427,2270,1391,1678,897,3594,146,3091,427,2789,2011,427,770,469,393,2327,3325,427,1527,1384,3624,2467,3091,427,1442,1561,479,1794,2118,3572,587,1391,770,469,515,662,167,5,3091,427,2789,168,427,2079,2473,954,3570,2611,144,2080,2079,2473,2611,144,2080,5,3091,427,3436,3033,93,2092,2543,847,3091,427,1146,2165,1187,3561,3325,427,2270,1391,2283,2680,969,1634,167,5,1644,78,1391,3091,427,1223,271,2056,3228,888,2542,2542,878,3091,427,1223,271,3028,1825,3620,2283,954,3570,2611,144,2080,587,3241,2643,322,631,2467,3325,427,2757,427,3325,427,2283,2680,717,3166,1715,2979,3325,427,2757,427,3325,427,1213,1391,1826,2012,3436,3177,3249,779,396,2098,3491,253,2276,1128,3132,1417,1991,1187,2921,394,1771,1626,2721,715,1799,2482,3325,427,2757,427,142,396,2098,425,2725,2411,2098,587,2519,3325,427,142,396,2098,425,2725,2411,1473,2098,2118,761,321,3029,179,3575,507,3132,3475,94,188,3353,3534,1669,459,1434,261,461,1866,142,761,766,3132,3475,94,188,2982,2118,1644,78,1391,3091,427,635,2140,2098,3066,3162,1391,1826,2012,1091,2725,587,1391,2411,2098,1760,1391,2411,1473,2098,569,2680,2118,1146,3300,2929,1636,2528,1391,903,12,985,2884,1187,2674,142,824,2482,2929,1218,2921,321,2552,757,761,766,2616,321,3164,562,1866,3029,1630,2913,569,1187,2921,2715,1326,1885,766,1636,2528,1391,903,12,985,2884,1187,2921,3475,328,2674,142,824,2482,3556,459,1243,3534,1669,2967,2674,2165,1325	1
3132,3475,94,188,3575,507,775,1672,2226,179,508,1644,78,1391,2684,427,3096,2789,1644,3066,1391,2684,427,434,2045,3177,3588,3588,903,3546,427,427,896,427,427,735,896,427,427,1956,3166,2797,827,3594,146,2118,3546,427,427,3238,3150,1032,1760,2921,2684,427,3096,2789,2684,427,434,770,469,515,662,2684,427,3096,167,1223,3068,1033,2460,807,2797,827,1032,2051,3353,2684,427,434,2979,2684,427,434,1686,1468,2336,2098,3491,2426,422,1128,3132,1417,1991,838,2674,1799,2482,1636,3021,1799,2482,2684,427,434,1686,1468,396,2098,553,3513,2098,587,2519,3314,770,5,1644,78,1391,2684,427,3096,3039,780,2490,3314,2454,2122,321,1434,673,251,2752,2929,1218,2921,321,735,3314,1008,137,665,555,3249,1636,1644,78,1391,2684,427,3096,2789,1644,3066,1391,2684,427,434,1439,2725,261,1946,135,885,671,2454,1928,74,261,1644,3066,1391,2556,2317	1
3491,137,665,1598,609,775,1672,2226,179,508,1644,78,1391,3178,427,1061,16,969,3162,1391,2473,3016,2794,3478,1760,2921,1644,2205,427,2270,1391,2383,150,2454,717,3166,5,1644,78,1391,3178,427,1061,1922,2861,406,2773,427,545,1018,406,3534,3314,1644,3066,1391,3575,3187,2205,427,2270,717,3166,15,2050,2118,261,969,1634,3461,2370,3177,2226,1636,508,3580,2757,1644,78,1391,3178,427,2089,2297,114,1894,3485,1649,2622,479,2690,3376,1999,3263,3520,261,1760,2748,3146,3418,1825,5,2912,2383,3146,3418,1825,2089,2297,114,1894,347,876,1424,1398,2643,587,3241,2773,427,142,880,3132,715,1644,78,1391,3178,427,2283,2865,880,3132,715,5,1527,2773,427,2345,1405,32,179,26,1033,3624,3620,179,2487,763,3146,3418,1825,591,1437,2773,427,142,2407,1113,2752,2979,2773,427,2336,2098,2893,1502,1644,78,1391,3178,427,1644,2579,3478,3238,3480,3491,1918,2937,1999,3132,1417,1991,2482,1009,2244,562,1991,2674,846,1799,2482,2773,427,1061,232,2098,2979,2460,776,1845,3202,1134,3184,793,2098,2369,1442,2962,1393,793,2369,776,2827,93,3429,1113,2146,1180,2827,1174,2022,1393,793,1489,1393,793,1751,498,1639,182,2098,569,396,2098,3249,779,2118,3513,2098,587,2519,179,673,2921,321,1644,78,1391,3178,427,735,2473,1582,137,665,555,3249,1636,1665,1728,860,671,3462,2067,1644,3066,1391,2773,427,2684,673,761,1391,3591,427,2684,427,2453,427,3178,427,2205,427,3439,427,656,427,761,862,459,1928,438,684,459,1928,1462,1612,2552,1671,1996,2982,438,684,1708,2235,438,684,2045,3339,3489,761,766,37,251,3445,2482,4,761,766,37,251,2552,1671,3283,2858,3445,2482,4,3283,2858,2552,1671,1815,1928,761,766,2081,3565,4,1815,1928,761,766,2552,1671,2516,165,1634,2828,1008,2340,2336,761,766,2552,1671,1223,94,2081,585,2448,1671,2936,45,1279,2352,3171,609,4,3367,2348,2336,3314,1619,2125,874,3412,2511,2448,2511,2045,2449,496,167,3314,2578,3275,1462,1612,399,1008,2552,1671,3146,3418,1825,113,1994,761,609,3238,3480,3491,555,2511,567,3171,609,2674,846,1771,1391,2012,396,2098,3249,779,1799,2482,4,2674,1582,394,1771,1799,2482,4,1799,2482,2140,1527,2081,3565,4,2270,761,766,3053,3029,761,321,2492,3029,2982,2482	1
3132,3475,94,188,3575,507,775,1672,3393,142,1760,3036,3580,2757,1644,78,1391,208,427,735,156,1263,1999,1121,666,2244,156,1263,3036,1502,3458,1121,1328,3422,1195,3477,2283,2865,715,1644,3066,1391,2757,427,142,1956,1636,462,3134,1304,2971,3241,2357,2986,1612,2350,2587,490,907,3352,1391,903,1212,2466,1304,2971,3241,2145,3598,2350,2587,490,907,3352,1391,903,1212,2466,1304,2971,3241,2145,982,2350,2587,490,907,3352,1391,903,1212,2466	2
3132,3475,94,188,3575,507,775,1672,2226,3580,2757,1644,78,1391,656,735,3534,1999,1925,3098,1925,1398,116,2461,225,1359,630,1592,1644,3066,1391,638,3436,1791,827,569,1269,2869,735,1311,1134,2390,1739,1760,2752,1213,713,2056,1223,94,907,3352,2466,2045,1223,94,630,1760,1262,1955,1162,1032,630,3329,1747,907,3352,2466,462,150,100,1462,1146,1630,771,2454,770,3195,1644,3066,1391	2
3132,3475,94,188,3575,507,775,1672,2226,3580,2757,1644,78,1391,2835,427,735,3534,1999,148,3098,2244,587,453,1925,1398,347,869,3156,225,1359,3485,2997,1592,1644,3066,1391,896,427,1362,412,3063,74,569,2555,1020,515,477,630,2822,1849,1032,1223,94,1760,2752,907,3352,1391,903,1212,2466,5,827,1223,94,1140,3378,74,1628,3547,234,3177,775,1672,2226,1644,78,1391,2835,427,1644,3238,3480,2026,3314	2
3516,1121,1999,1391,903,808,552,1669,3575,507,775,1672,2089,775,1672,3594,146,1644,78,1391,2453,427,2102,3177,2453,427,1476,3314,1325,665,2270,1391,2813,1499,1760,2752,2542,1032,2643,2118,2769,142,2303,2081,3228,888,2542,449,2089,2667,872,1999,3516,1121,1999,1241,145,1894,2684,427,3122,2532,1894,2552,2366,2473,770,2244,2270,1502,3029,1467,2830,1735,2581,2118,2695,1760,1262,1391,2619,2462,145,3039,2624,2140,364,1476,1760,1262,1391,462,150,1223,94,142,2993,191,12,321,3600,462,3134,1033,1040,1598,609,100,1462,907,3352,12,1443,2466,775,1672,1636,359,1760,3036,1644,78,1391,2453,427,2102,3177,2453,427,449,2089,3516,1121,1999,2684,427,1121,326,3588,2643,1398,515,601,779,3349,146,3172,1928,179,673,2993,191,462,150,1644,3066,1391,2205,427,1760,2752,907,3352,2466,142,2134,2969,1032,2056,1223,94,775,1672,1636,359,142,1760,3036,1644,78,1391,2453,427,2102,3177,2453,427,449,2089,3516,1121,1999,3122,2532,1894,2312,418,2134,1877,2778,2559,145,3172,1928,179,673,2993,191,462,150,1644,3066,1391,1297,427,1760,2752,907,3352,2466,142,3344,3418,1032,2056,1223,94,775,1672,2226,1644,78,1391,2453,427,2102,3177,1760,545,1020,449,2089,3516,1121,1999,1009,2342,1328,3422,1787,145,3544,3499,391,2667,2273,3172,1928,179,673,2993,191,462,150,1644,3066,1391,2153,427,1760,2752,907,3352,2466,142,1213,713,1032,2056,1223,94,775,1672,2226,1644,78,1391,2453,427,2102,3177,2453,427,449,2089,3516,1121,1999,1241,145,1894,1843,1925,3489,2244,2275,1158,2942,445,1787,145,3544,3172,1928,179,673,2993,191,462,150,1644,3066,1391,3247,427,1760,2752,907,3352,2466,142,3344,3418,1032,1223,94,2045,1760,2752,907,3352,2466,142,1213,713,1032,2056,1223,94,775,1672,2226,1644,78,1391,2453,427,2102,3177,2453,427,449,2089,3516,1121,1999,1241,145,1894,1241,145,1507,1397,2435,3588,1398,2109,3135,427,2,2830,145,3172,1928,179,673,2993,191,462,150,1644,3066,1391,3522,427,1760,2752,907,3352,2466,142,3344,3418,1032,2056,1223,94,775,1672,2226,1644,78,1391,2453,427,2102,3177,2453,427,449,2089,3516,1121,1999,2684,427,1121,326,3588,2487,2283,1398,2643,2417,1360,665,770,145,3172,1928,179,673,2993,191,462,150,1644,3066,1391,817,427,1760,2752,907,3352,2466,142,3344,3418,1032,2056,1223,94,775,1672,2226,1644,78,1391,2453,427,2102,3177,2453,427,449,2089,2667,872,1999,375,2554,1894,114,5,2134,1771,1650,457,2907,2350,290,3202,145,3172,1928,179,673,2993,191,462,150,1644,3066,1391,1304,427,1760,2752,907,3352,2466,142,3344,3418,1032,223,1223,94,775,1672,2226,1644,78,1391,2453,427,2102,3177,2453,427,449,2089,3516,1121,1999,2552,2366,2473,770,2244,1573,2423,1346,223,3422,1636,1582,1787,2643,145,1596,2778,1529,642,469,3402,2080,3172,1928,179,673,2993,191,462,150,1644,3066,1391,2530,427,1760,2752,907,3352,2466,142,2134,2969,1032,2056,1223,94,775,1672,179,359,142,1760,3036,1644,78,1391,2453,427,2102,3177,2453,427,449,2089,3516,1121,1999,2684,427,2694,1865,3588,1936,1877,2542,2680,3172,1928,179,673,2993,191,462,150,1644,3066,1391,1872,427,1760,2752,907,3352,2466,142,2134,2969,1032,2056,1223,94,775,1672,2226,1644,78,1391,2453,427,735,640,1936,1588,2667,872,1999,1213,662,534,3046,463,1644,3132,1417,94,188,3238,3480	2
3491,137,665,1598,609,775,1672,157,1644,78,1391,280,427,2102,3177,3091,427,487,1476,3314,1325,665,735,38,318,1999,427,1507,876,837,2244,321,3600,3444,1033,462,3134,1942,2012,2122,1442,775,1672,2226,3580,2757,1644,78,1391,280,427,2102,3177,3091,427,487,2089,38,318,1999,427,1507,876,427,2134,2244,427,1787,715,1644,3066,1391,2403,427,1956,1636,2695,3091,427,487,3187,763,1050,1942,2473,428,5,587,1391,2283,2865,2403,427,1956,1636,462,74,1492,2311,2294,1760,1088,1728,2674,1799,2482,775,1672,2226,3580,2757,1644,78,1391,280,427,2102,3177,3091,427,487,1476,3314,1325,665,2089,38,318,1999,427,1507,876,427,2134,2244,427,1787,1671,2466,715,1644,3066,1391,1304,427,1956,1636,2695,3091,427,487,3187,763,1050,1942,2473,428,5,587,1391,2283,2865,1644,3066,1391,1304,427,1956,1636,462,74,1346,2297,1391,903,1212,2466,1644,78,1391,280,427,562,74,100,1628,2466,775,1672,2226,3580,2757,1644,78,1391,280,427,2102,3177,3091,427,487,1476,3314,1325,665,2089,38,318,1999,427,1507,876,427,2134,2244,427,1787,1671,2466,715,1644,3066,1391,817,427,1956,1636,2695,3091,427,487,3187,763,1050,1942,2473,428,5,587,1391,2283,2865,1644,3066,1391,817,427,1956,1636,321,3600,462,3134,462,74,1924,2978,2622,179,982,2202,2204,630,142,3479,1415,1760,490,2036,3575,1760,1088,1680,1728,2674,1799,2482,179,673,2921,321,1644,78,1391,280,427,735,1582,137,555,3249,1636,1665,1728,860,671,3462,2067,1644,3066,1391,2403,427,1304,427,817,427,142,2684,673,3283,2858,3445,2482,4,3283,2858,2552,1671,2045,3339,3489,2487,394,1187,2921,2165,3445,4,1218,2929,1912,3314,1279,2352,2511,567,3171,609,1799,2482,3436,3053,2336,665,2081,3565,4,1346,3478,1708,2235,438,684,2045,3339,3489,1996,2982,438,684,2045,3339,3489,2936,45,1279,2352,133,3314,3491,555,1644,78,1391,280,427,142,1434,673,2045,113,1994,761,609,2270,761,766,761,321,2492,3029,2982,2482	2
3491,137,665,1598,609,775,1672,2226,3580,2757,1644,78,1391,2849,427,2102,3177,807,427,2410,427,587,1391,1146,2165,1187,2813,1499,1760,3511,3598,2202,547,1417,3544,322,2542,847,133,1474,2552,1128,638,1507,2895,1925,3485,3091,1512,3588,1424,1291,2783,1331,1239,2312,2775,3479,2597,2752,462,3134,1050,1502,179,142,2188,1942,2780,52,1262,1238,980,555,3249,1636,1644,3479,2597,2752,3491,665,1810,427,770,1346,807,427,2410,427,1442,2542,2467,1810,427,2283,2680,1477,2514,807,427,827,1810,427,3166,2098,1644,78,1391,2849,427,735,3572,555,3249,1636,573,1442,2542,1665,573,2467,1644,3066,1391,2283,2680,1477,2514,5,1213,1391,2813,2542,1238,2079,1346,3478,3491,1799,2482,1644,462,1462,1612,907,3352,2466,179,673,2921,321,1644,78,1391,2849,427,735,2473,1582,137,665,555,3249,1636,1728,860,671,3462,2067,1644,78,1391,2849,427,735,3132,1417,94,188,142,1434,673,761,1391,807,427,2410,427,638,427,1810,427,2270,1391,142,761,862,3040,3314,1279,1403,2928,1547,1799,2482,969,78,4,1187,2921,2165,3445,4,1644,78,1391,2849,427,142,133,3314,3491,555,2045,569,113,1994,2152,3141,2270,761,766,761,321,2492,3029,2982,2482	2
2216,1925,1588,1524,1727,1999,1391,903,808,552,1669,3575,507,775,1672,2226,1645,179,3580,2757,1644,78,1391,810,427,427,735,1524,1727,1999,1297,2668,3566,2414,1398,2789,1936,3016,1398,2700,511,515,148,2057,662,827,1331,427,1269,735,15,2050,1311,780,2542,179,142,3598,2202,2134,3104,477,462,150,3104,477,630,2067,1346,2297,2466,2045,1200,2339,2297,2202,1223,94,1760,2752,775,1672,2226,179,508,810,427,427,735,1940,2216,1999,1524,422,1128,426,1417,1894,80,1999,827,943,427,3299,735,15,2050,1311,780,1213,3286,2542,179,142,116,2202,2471,322,516,150,2471,322,630,2067,1760,2267,11,887,1957,2466,1391,903,1212,2045,2297,2202,2134,2969,1223,94,1760,2752,775,1672,2226,179,508,3580,562,2757,810,427,427,735,1524,1727,1999,156,3123,2895,156,3123,1507,1936,3016,1398,2789,1449,422,1398,2700,511,515,1398,1925,827,1304,427,3299,735,15,2050,1311,780,2542,179,142,1427,2202,66,2352,477,630,142,3598,2202,474,322,516,150,474,322,630,2067,1346,2297,2620,2466,427,1200,2339,2297,2202,1223,94,1760,2752,3314,770,5,1213,2752,1223,94,1680,1146,1630,3195,338,3039,3491,1524,1727,1999,907,77,2982,761,1636,3021,2982,2482,1644,462,142,1213,2752,1223,94,907,3352,2466,3132,3475,94,188,2579,1582,678,61,261,2067,188,1462,761,4,761,761,1391,761,862,1644,3066,1391,2684,673,1644,78,1391,1434,673,1799,2482,2140,1527,2936,45,1279,2352,2270,761,766,3132,3475,94,188,2967,766,179,673,2921,321,761,766,2982,2118,810,427,427,142,2680,2118,1146,425,2725,1243,3291,2967,3339,1636,2528,1391,903,12,985,2884,1187,2674,3133,587,2275,2902,52,2312,1709,824,2482,3151,1325	2
2198,422,1999,1391,903,808,552,1669,3575,507,775,1672,2226,179,508,1644,78,1391,2532,427,427,985,629,427,427,1906,427,427,1906,427,3096,2270,1391,1061,1709,2487,79,2865,2946,427,427,2270,1391,2709,1194,142,894,2114,2709,1194,1644,2446,261,474,3462,74,3565,2579,2226,2946,427,427,1146,2345,232,1502,586,771,1956,1636,1627,847,133,2946,427,427,1956,1636,3353,569,2429,3291,1946,135,2332,2993,770,469,515,662,5,735,2579,1502,3132,1417,94,188,142,885,1815,1442,2332,2993,1558,3278,1054,515,662,1644,78,1391,2532,427,427,2270,1391,2079,2473,2946,427,427,1956,2579,2226,1442,508,3580,2757,629,427,427,3353,1644,78,1391,2532,427,427,459,678,3068,1825,133,2946,427,427,1956,1636,352,2047,2047,3162,1847,3413,1391,735,3263,3520,261,2460,2748,734,1825,5,3563,1097,847,133,2946,427,427,1956,1636,629,427,427,2789,2946,427,427,770,469,393,2607,629,427,427,3624,2543,1644,78,1391,2532,427,427,3068,1825,847,1644,78,1391,2532,427,427,2345,2488,847,142,3228,888,2542,1193,2713,791,3068,678,2921,925,970,1791,2572,142,734,1825,2789,629,427,427,1760,1033,1630,1392,2946,427,427,735,1630,1392,555,3249,1636,1644,78,1391,2532,427,427,1449,2946,427,427,326,2752,1392,261,1760,1825,5,1391,735,1630,133,3028,559,1650,179,3580,3278,1054,1630,1392,2454,2813,2542,2079,2473,3491,2674,846,1771,1799,2482,1644,3066,1391,2946,427,427,326,2471,793,2098,2043,3443,3443,3257,912,3339,1391,2012,396,2098,3249,779,1799,2482,2775,970,3133,142,824,2482,553,1847,2411,2098,587,2519,3314,770,5,1644,78,1391,2532,427,427,985,629,427,427,2789,1644,3066,1391,2946,427,427,1439,2725,1815,2317,885,671,12,1443,1946,135,2946,427,427,3491,3067,396,338,2466,2454,1928,74,261,1644,3066,1391,2946,427,427,142,2556,2317,775,1672,2226,1644,78,1391,2532,427,427,133,3132,1417,94,188,2490,3314,2454,2122,321,2700,223,261,179,673,2921,321,735,137,665,555,3249,1636,3534,1669,1411,888,2198,422,1999,838,2674,1991,2467,1644,78,1391,2532,427,427,142,588,3425,829,155,2283,2680,1815,1598,2198,422,1999,838,2674,1991,3491,1815,1598,5,2928,1547,2982,2118,1644,78,1391,2532,427,427,1942,1791,1613,2244,2398,1875,490,1008	1
3491,137,665,1598,609,1644,78,1391,2684,427,3096,1847,775,1672,2226,3580,2757,735,2224,422,1999,2224,2216,2244,2224,422,1398,2643,2766,1692,897,145,1934,146,3444,2891,1803,2490,1279,1169,3226,3132,838,630,236,763,2379,1091,142,1934,1403,761,1826,157,761,3024,185,2858,3029,2495,1628,2118,1375,2446,1928,1644,3066,1391,2684,427,434,474,1628,1391,903,1212,2466,2921,5,735,1644,3066,1391,2684,427,434,142,1630,2429,1442,1644,78,1391,2684,427,3096,142,2494,1170,1304,427,1847,775,1672,2226,586,3195,1644,3066,1391,1391,903,1212,2466,775,1672,2226,1644,3066,1391,2684,427,434,969,3314,3132,1417,94,188,3131,3314,2119,1598,1644,78,1391,2684,427,3096,142,2494,1170,1304,427,1847,775,1672,2226,586,3195,2468,1644,3066,1391,1391,903,1212,2466,179,673,2921,321,1644,78,1391,2684,427,3096,735,2473,1582,137,665,555,3249,1636,1665,1728,860,671,3462,2067,1644,3066,1391,2684,427,434,142,2684,673,4,761,3314,1008,847,989,3131,3314,3445,2482,4,3238,1107,3491,555,2495,1628,3258,3177,2495,766,2829,490,2222,2680,1311,1020,1671,766,2224,422,1999,1934,1403,1991,3171,609,2511,567,3171,609,2556,2317,885,671,4,2045,1644,78,1391,2684,427,3096,142,1434,673,2270,761,766,761,321,2492,3029,2982,2482	23
3491,137,665,1598,609,775,1672,2226,2951,2907,3580,2757,810,427,1061,309,2921,735,2079,2667,2244,3491,3425,998,3046,463,2789,208,427,772,770,469,393,2607,1644,78,1391,1331,427,2340,133,810,427,142,1311,585,2081,3565,5,2488,3228,888,2542,847,133,3491,3425,998,3046,463,3561,133,810,427,5,885,3177,810,427,2843,2134,1826,157,3436,2448,3187,763,2806,1498,827,208,427,772,717,3166,2979,2098,3491,2079,2667,2244,3132,1417,1991,838,2674,1799,2482,1636,3021,2079,3132,2674,1799,2098,1028,2643,1799,2482,208,427,772,326,2752,2369,2487,1276,1686,1223,3575,396,2098,1680,425,2725,2411,2098,1476,3314,1008,735,137,665,1636,2336,3066,1391,208,427,772,3353,3534,1669,459,1033,3046,2383,903,2921,3475,328,775,1672,2226,2332,2993,2092,903,2921,1946,135,2752,562,1439,2725,885,671,2454,1346,3478,256,2680,1644,78,1391,1956,553,1760,1097,3062,1946,135,2336,3066,1391,208,427,772,2289,3479,3491,3067,396,338,3467,2466,2336,3066,1391,208,427,772,2467,1644,78,1391,142,2929,1218,2680,2118,3053,3029,2556,2317,2454,1243,3291,2345,2411,1325,665,1644,78,1391,1331,427,179,673,2921,321,1644,78,1391,1331,427,735,137,665,1636,1665,1728,860,671,3462,2067,1644,78,1391,1331,427,142,1434,673,3177,3314,2929,810,427,142,1434,673,2336,3066,1391,208,427,772,142,2684,673,3366,427,807,427,142,761,862,1391,2012,396,2098,3249,779,1799,2482,2045,2336,2098,740,3489,1744,2257,761,609,4,1996,761,438,684,113,1994,2152,3141,2270,4,2125,735,3314,761,321,2492,3029,2982,2482	1
3491,137,665,1598,609,775,1672,2226,3580,2757,1644,78,1391,3091,427,449,2089,1644,3066,1391,3439,427,427,1956,1636,1248,2150,2719,1513,2865,1669,5,3187,763,2912,2383,142,1416,662,1724,3013,2473,1832,462,579,3563,2051,906,3477,113,3474,3382,5,2283,2865,1536,630,462,1928,1346,2297,2466,2297,2830,2961,1494,103,1638,2350,2587,587,490,2145,322,1636,2528,2350,2587,587,2204,2903,2297,2036,3575,1760,3042,1550,2297,3479,1415,1760,490,2222,2573,37,3566,1924,1020,1760,2748,2220,3258,2297,1559,1786,2713,1760,1262,1316,475,468,587,3042,112,2024,761,4,3020,1262,3491,1037,1495,1256,1849,15,996,288,907,77,2982,761,1636,3021,1799,2482,1644,462,1462,1612,587,490,2297,2830,2961,1494,103,1638,2350,2587,587,2204,2145,322,1636,2528,2350,2587,1760,3042,2903,2297,2036,3575,907,77,3258,1443,1391,903,1212,2466,569,3162,1462,1612,1061,3114,338,2909,1462,2045,379,2940,461,188,907,77,761,609,2273,2352,369,573,70,398,678,907,77,1799,2482,3314,770,5,1037,1495,1256,1849,15,996,288,3132,1417,1991,3353,1644,78,1391,3091,427,3283,2858,1427,2297,2036,3575,5,1146,770,3195,1644,3066,1391,3439,427,427,775,1672,2226,2089,2226,3594,146,142,427,2226,3580,2757,1644,78,1391,3091,427,449,2089,1644,3066,1391,2453,427,427,1956,1636,1248,2150,2719,1513,2865,1669,5,1401,3477,2283,2865,1536,630,462,3134,1346,2297,1391,903,1212,2466,1721,1856,1032,545,1003,1223,874,1760,1001,1492,2431,1020,1213,1262,2986,1654,3479,1415,1760,490,1644,462,1462,1612,1061,3114,338,2909,1462,2045,379,2940,461,188,907,77,761,609,2273,2352,369,573,70,398,678,907,77,1799,2482,775,1672,2226,3580,2757,1644,78,1391,3091,427,449,2089,1644,3066,1391,3091,427,427,1956,1636,1248,2150,2719,1513,2865,1669,5,3187,763,2912,2383,142,1416,662,1724,3013,2473,1832,462,3477,3563,2051,906,3477,113,3474,3382,2283,2865,1536,630,462,1928,3344,3418,1032,223,3252,1005,1311,1134,1760,2622,2471,2573,2222,3345,2202,2388,3388,2713,1760,1262,2828,468,1760,3042,1894,3104,1760,2467,2109,427,1028,1068,1760,131,679,677,3424,427,587,2204,1424,881,1032,438,2125,3534,1311,1134,1760,2622,1213,713,1032,1223,94,1760,2752,2852,1635,1032,2545,2554,191,1223,94,1760,2752,3491,1037,1495,1256,1849,15,996,288,770,2996,1991,907,77,2982,761,880,3132,715,2467,1644,462,1462,1612,1760,2622,3344,3418,1032,223,3252,1005,1311,1134,1760,1262,2471,2573,2222,3345,2202,2388,3388,2713,1760,3042,2828,468,1760,2467,1894,3104,1760,131,2109,427,1028,1068,587,2204,679,677,3424,427,2982,761,2118,3258,1443,1391,903,1212,2466,1644,462,1462,1612,1424,881,1032,438,2125,3534,1311,1134,1213,713,1032,1223,94,2852,1635,1032,2545,2554,191,1223,94,2270,1061,3114,338,2909,1462,2045,379,2940,461,188,907,77,761,609,2273,2352,369,573,70,398,678,907,77,1799,2482,3314,770,5,1037,1495,1256,1849,15,996,288,3132,1417,1991,3353,1644,78,1391,3091,427,3283,2858,261,1644,462,1462,1612,2388,3388,2713,2828,468,1894,3104,1028,1068,3424,427,5,1146,770,3195,1644,3066,1391,3091,427,427,775,1672,2226,2951,2907,1644,78,1391,3091,427,462,3134,704,1644,3066,1391,3091,427,427,1956,5,3172,763,3177,1737,398,3314,1223,2109,2283,2865,1644,3066,1391,3375,427,1956,1636,462,3134,715,630,1346,2297,1391,903,1212,2466,3036,304,721,2667,2845,3142,3479,1415,1760,490,1427,2297,1213,2037,2036,3575,1760,3042,2350,2991,2902,2902,640,721,2667,2845,3142,1760,1262,116,2297,2036,3575,1760,3042,1213,713,1223,94,1760,2752,597,1638,438,2125,3534,1311,1134,1760,2622,2145,2204,1636,2528,2350,2587,1760,490,1925,1106,1542,2780,2089,2489,2350,2587,1760,490,116,2297,120,829,1760,2467,2986,1654,3479,1415,587,490,2222,2680,1747,587,807,1826,157,761,1760,1262,3491,1037,1495,1256,1849,15,996,288,770,2996,1991,907,77,2982,761,880,3132,715,2467,1644,462,1462,1612,1760,490,3036,304,721,2667,2845,3142,3479,1415,1760,3042,1427,2297,1213,2037,2036,3575,1760,1262,2350,2991,2902,2902,640,721,2667,2845,3142,1760,3042,116,2297,2036,3575,1760,2752,1213,713,1223,94,1760,2622,597,1638,438,2125,3534,1311,1134,1760,490,2145,2204,1636,2528,2350,2587,1760,490,1925,1106,1542,2780,2089,2489,2350,2587,907,77,2982,761,2118,3258,1443,1391,903,1212,2466,1644,462,1462,1612,116,2297,120,829,2986,1654,3479,1415,1061,3114,338,2909,1462,2045,379,2940,461,188,907,77,761,609,2273,2352,369,573,70,398,678,907,77,1799,2482,3314,770,5,1037,1495,1256,1849,15,996,288,3132,1417,1991,3353,1644,78,1391,3091,427,3283,2858,261,1644,462,1462,1612,597,1638,438,2125,3534,1311,1134,1213,713,1223,94,1146,770,3195,1644,3066,1391,3375,427,1540,179,179,673,1644,462,329,1462,907,3352,12,1443,2466,1391,903,1212,179,673,2921,321,1644,78,1391,3091,427,735,2473,1582,137,665,555,3249,1636,1665,1728,860,671,3462,2067,2336,3314,1619,2125,874,3131,3314,3445,2482,4,1644,78,1391,142,113,1994,761,609,2026,3314,2511,567,3171,609,2060,1598,438,684,3283,2858,2552,1671,2289,1760,157,3339,3489,1996,2982,438,684,2340,2336,761,766,2273,2352,2552,1671,770,1995,2045,3258,77,761,1634,2828,1008,2780,807,1037,1495,1256,1849,15,996,288,907,77,2982,761,1636,3021,2643,907,77,1799,2482,3436,3053,2336,665,2081,3565,4,2643,2643,2643,2643,907,77,2982,2482,3436,3053,2336,665,2081,3565,4,770,3195,2552,1671,1050,398,3171,609,1644,3066,1391,3439,427,427,2453,427,427,3375,427,3091,427,427,142,2684,673,1644,78,1391,3091,427,142,1434,673,1037,1495,1256,1849,15,996,288,907,77,2982,761,1636,3021,1037,907,2982,1799,1028,2643,188,1847,2467,1644,462,2350,2587,2851,1944,907,77,1799,2482,663,3381,4,1037,907,2982,1799,1028,2643,188,1847,2467,3252,1005,1311,1134,2388,3388,2713,2270,907,77,1799,2482,663,3381,4,1037,907,2982,1799,1028,2643,188,1847,2467,2350,2587,907,77,1799,2482,663,3381,4,1037,907,2982,1799,1028,2643,188,1847,2467,721,2667,3479,1415,1223,94,2270,1462,1612,907,77,1799,2482,663,3381,4,1346,3478,1708,2235,808,1598,438,684,1346,3478,3252,3544,61,2140,3587,1346,3478,3339,3489,2270,761,766,3053,3029,761,321,2492,3029,2982,2482	2
